time,x,y,z
37329,-0.22555295,-9.963556,-0.00980665
37347,-0.18632634,-10.012589,0.02941995
37367,-0.2353596,-10.051816,-0.0196133
37387,-0.19613299,-10.012589,0.0
37407,-0.24516624,-10.002783,-0.00980665
37430,-0.2745862,-10.100849,-0.00980665
37448,-0.28439283,-10.159689,0.0
37468,-0.26477954,-10.042009,0.0
37488,-0.24516624,-10.022396,0.0
37508,-0.26477954,-9.98317,0.0
37531,-0.20593965,-9.943943,0.02941995
37548,-0.18632634,-9.9047165,-0.049033247
37569,-0.20593965,-9.845877,0.02941995
37591,-0.19613299,-9.885103,-0.049033247
37613,-0.2157463,-9.963556,0.0
37629,-0.19613299,-9.934136,0.00980665
37650,-0.2941995,-10.061623,0.00980665
37669,-0.22555295,-10.149882,0.0196133
37691,-0.19613299,-10.051816,0.02941995
37715,-0.20593965,-9.98317,-0.02941995
37732,-0.2353596,-9.95375,-0.0392266
37749,-0.20593965,-9.845877,0.0
37771,-0.2157463,-10.071429,-0.00980665
37790,-0.22555295,-10.179302,0.00980665
37810,-0.2157463,-10.012589,0.0196133
37831,-0.2353596,-9.92433,0.00980665
37850,-0.19613299,-10.061623,0.0
37871,-0.22555295,-10.238142,-0.00980665
37891,-0.2353596,-10.159689,-0.088259846
37919,-0.19613299,-10.120462,0.02941995
37933,-0.2157463,-10.277369,-0.0196133
37952,-0.18632634,-10.277369,-0.00980665
37973,-0.2157463,-10.159689,-0.049033247
37993,-0.2353596,-10.208722,0.00980665
38013,-0.2157463,-10.365629,-0.0392266
38033,-0.2549729,-10.296982,0.0
38050,-0.2549729,-10.238142,0.0196133
38073,-0.17651969,-10.247949,0.049033247
38094,-0.19613299,-10.336209,0.02941995
38118,-0.22555295,-10.346016,0.0
38136,-0.2157463,-10.483309,0.0
38155,-0.20593965,-10.630408,-0.0392266
38174,-0.22555295,-10.640215,-0.0392266
38194,-0.2353596,-10.718668,0.0196133
38217,-0.2353596,-10.630408,0.0196133
38234,-0.22555295,-10.463696,0.00980665
38254,-0.2353596,-10.453889,0.0392266
38274,-0.2157463,-10.473502,-0.0196133
38294,-0.20593965,-10.463696,-0.0196133
38319,-0.24516624,-10.650022,-0.0196133
38337,-0.18632634,-10.640215,-0.049033247
38357,-0.2157463,-10.669635,0.02941995
38378,-0.2157463,-10.355823,0.0
38396,-0.20593965,-10.346016,0.0
38419,-0.16671304,-10.346016,-0.0196133
38435,-0.2549729,-10.267562,-0.049033247
38456,-0.2549729,-10.277369,-0.00980665
38476,-0.2157463,-10.453889,0.0
38495,-0.22555295,-10.444082,0.049033247
38518,-0.2549729,-10.444082,-0.02941995
38536,-0.20593965,-10.610795,-0.02941995
38556,-0.2549729,-10.532342,-0.049033247
38577,-0.2353596,-10.493115,-0.049033247
38596,-0.2353596,-10.385242,-0.0588399
38619,-0.2353596,-10.395049,-0.0392266
38637,-0.2353596,-10.5715685,0.049033247
38657,-0.28439283,-10.473502,-0.00980665
38679,-0.26477954,-10.532342,0.02941995
38702,-0.2549729,-10.502922,0.02941995
38719,-0.22555295,-10.247949,-0.0392266
38739,-0.2157463,-10.140076,-0.0392266
38759,-0.16671304,-10.042009,0.00980665
38780,-0.2157463,-10.120462,0.049033247
38801,-0.2157463,-10.149882,-0.00980665
38819,-0.2157463,-10.218529,-0.0588399
38839,-0.24516624,-10.375436,-0.088259846
38859,-0.30400613,-10.434276,-0.06864655
38881,-0.2353596,-10.375436,-0.02941995
38902,-0.22555295,-10.385242,0.0
38919,-0.20593965,-10.306788,0.0
38940,-0.2157463,-10.277369,0.0196133
38960,-0.2549729,-10.296982,-0.00980665
38981,-0.2353596,-10.336209,-0.06864655
39002,-0.2353596,-10.385242,0.0
39020,-0.26477954,-10.522535,0.06864655
39040,-0.26477954,-10.493115,0.06864655
39060,-0.2353596,-10.316595,0.0
39082,-0.2157463,-10.267562,-0.0392266
39103,-0.20593965,-10.238142,0.02941995
39121,-0.18632634,-10.189109,-0.00980665
39141,-0.2353596,-10.130269,0.0
39161,-0.2549729,-10.159689,0.02941995
39182,-0.24516624,-10.140076,0.0196133
39204,-0.24516624,-9.98317,0.0
39221,-0.30400613,-10.022396,0.0
39242,-0.22555295,-10.120462,-0.088259846
39262,-0.1569064,-10.012589,-0.049033247
39282,-0.16671304,-10.002783,0.0196133
39305,-0.19613299,-10.100849,0.00980665
39322,-0.17651969,-10.110656,0.0
39343,-0.2745862,-10.208722,-0.00980665
39363,-0.22555295,-10.257755,-0.0588399
39383,-0.2549729,-9.963556,-0.00980665
39405,-0.20593965,-10.002783,0.0588399
39423,-0.22555295,-10.061623,0.0196133
39443,-0.20593965,-10.061623,0.02941995
39466,-0.2353596,-10.032203,-0.0196133
39488,-0.2157463,-10.061623,-0.0784532
39504,-0.16671304,-10.012589,-0.0588399
39524,-0.2157463,-9.98317,-0.0588399
39544,-0.20593965,-9.92433,-0.0392266
39565,-0.20593965,-9.95375,0.02941995
39589,-0.2157463,-9.875297,0.0196133
39605,-0.2353596,-9.796844,0.0
39624,-0.22555295,-9.95375,0.0
39644,-0.22555295,-10.032203,-0.0196133
39668,-0.22555295,-9.86549,-0.02941995
39689,-0.2549729,-9.855683,0.0392266
39706,-0.2745862,-10.051816,0.0
39726,-0.28439283,-10.0910425,0.0
39746,-0.2157463,-10.051816,-0.02941995
39768,-0.18632634,-10.0910425,0.0196133
39791,-0.20593965,-10.169496,0.06864655
39807,-0.1372931,-10.032203,0.00980665
39828,-0.17651969,-9.77723,0.0
39847,-0.20593965,-9.914523,0.0
39868,-0.22555295,-10.071429,-0.0784532
39890,-0.2549729,-9.963556,-0.02941995
39908,-0.20593965,-9.992976,0.0196133
39928,-0.2549729,-10.061623,0.0392266
39947,-0.22555295,-10.012589,0.0
39973,-0.19613299,-9.934136,-0.0196133
39991,-0.20593965,-10.002783,-0.0196133
40008,-0.2157463,-9.95375,0.0
40028,-0.2353596,-9.92433,0.0
40049,-0.22555295,-9.973363,0.0392266
40069,-0.2353596,-10.100849,-0.0196133
40091,-0.26477954,-10.051816,0.00980665
40109,-0.2745862,-9.826263,-0.02941995
40129,-0.20593965,-9.89491,0.0196133
40153,-0.2157463,-10.002783,0.0784532
40174,-0.18632634,-9.95375,0.049033247
40191,-0.2157463,-9.816457,0.0392266
40209,-0.20593965,-9.934136,-0.0196133
40230,-0.2353596,-10.110656,-0.02941995
40250,-0.19613299,-10.0910425,-0.0588399
40270,-0.2549729,-10.169496,0.02941995
40291,-0.20593965,-10.149882,0.049033247
40310,-0.22555295,-10.100849,-0.02941995
40330,-0.16671304,-9.855683,-0.0588399
40353,-0.22555295,-9.914523,-0.0784532
40375,-0.2549729,-10.002783,-0.0588399
40394,-0.2353596,-10.051816,0.0
40411,-0.2157463,-10.012589,0.0392266
40432,-0.26477954,-9.943943,0.06864655
40453,-0.2157463,-9.963556,0.02941995
40476,-0.2353596,-10.022396,-0.06864655
40492,-0.19613299,-10.012589,-0.088259846
40511,-0.19613299,-9.845877,-0.06864655
40532,-0.2157463,-9.86549,0.00980665
40553,-0.22555295,-9.973363,0.0588399
40576,-0.2353596,-10.061623,-0.0196133
40594,-0.2157463,-10.051816,-0.0196133
40612,-0.24516624,-10.081236,-0.049033247
40633,-0.24516624,-10.110656,0.0
40656,-0.19613299,-10.061623,-0.02941995
40678,-0.20593965,-9.89491,0.0
40694,-0.18632634,-9.95375,0.0
40713,-0.2157463,-10.022396,0.0392266
40733,-0.22555295,-9.92433,-0.0588399
40754,-0.24516624,-9.89491,-0.0196133
40777,-0.2353596,-9.98317,0.06864655
40793,-0.2549729,-10.100849,0.02941995
40814,-0.22555295,-9.98317,-0.00980665
40834,-0.2353596,-9.992976,0.0
40856,-0.2353596,-10.002783,-0.0784532
40878,-0.17651969,-9.973363,-0.049033247
40896,-0.24516624,-9.943943,-0.0196133
40914,-0.22555295,-9.98317,-0.088259846
40935,-0.26477954,-10.149882,0.0392266
40956,-0.22555295,-10.110656,-0.00980665
40978,-0.2353596,-10.051816,-0.049033247
40995,-0.2549729,-10.149882,0.0
41015,-0.2157463,-10.071429,-0.06864655
41036,-0.17651969,-10.051816,-0.0392266
41059,-0.16671304,-9.92433,0.0588399
41080,-0.20593965,-9.89491,0.02941995
41095,-0.22555295,-10.002783,0.0196133
41116,-0.2745862,-10.032203,0.0196133
41136,-0.24516624,-10.012589,0.0
41156,-0.2353596,-10.022396,0.0196133
41180,-0.20593965,-10.032203,0.0392266
41196,-0.18632634,-9.89491,-0.0196133
41216,-0.17651969,-9.796844,-0.00980665
41237,-0.1569064,-9.757616,0.0196133
41257,-0.17651969,-9.826263,-0.0392266
41281,-0.2353596,-9.963556,-0.0784532
41297,-0.2745862,-9.92433,-0.0588399
41317,-0.26477954,-10.042009,0.049033247
41338,-0.24516624,-10.051816,0.0196133
41358,-0.2353596,-10.022396,0.0
41380,-0.2353596,-10.061623,-0.049033247
41398,-0.2157463,-10.120462,-0.0196133
41418,-0.19613299,-9.98317,-0.00980665
41438,-0.18632634,-9.83607,-0.0784532
41458,-0.19613299,-9.973363,0.00980665
41482,-0.19613299,-10.002783,-0.0392266
41499,-0.20593965,-9.992976,-0.00980665
41519,-0.24516624,-10.012589,-0.0196133
41541,-0.17651969,-10.022396,0.02941995
41564,-0.18632634,-9.9047165,-0.0588399
41583,-0.22555295,-10.100849,-0.0392266
41599,-0.20593965,-10.120462,-0.02941995
41619,-0.1569064,-10.022396,0.0196133
41642,-0.17651969,-10.012589,0.00980665
41665,-0.18632634,-10.169496,0.049033247
41683,-0.2353596,-10.100849,-0.02941995
41700,-0.2941995,-9.973363,0.0
41721,-0.28439283,-9.934136,-0.00980665
41741,-0.2745862,-9.943943,-0.049033247
41761,-0.2745862,-10.061623,0.0588399
41783,-0.20593965,-10.110656,0.0196133
41801,-0.19613299,-10.120462,0.0784532
41821,-0.18632634,-10.336209,0.00980665
41842,-0.22555295,-10.434276,-0.0588399
41864,-0.24516624,-10.296982,-0.1372931
41881,-0.2157463,-10.267562,-0.049033247
41901,-0.2549729,-10.257755,0.00980665
41922,-0.2549729,-10.346016,-0.00980665
41944,-0.2157463,-10.296982,0.00980665
41965,-0.19613299,-10.287175,0.00980665
41984,-0.2157463,-10.179302,0.00980665
42002,-0.16671304,-9.95375,-0.0392266
42022,-0.22555295,-9.943943,-0.00980665
42043,-0.2353596,-9.973363,-0.0784532
42067,-0.26477954,-10.012589,-0.12748645
42086,-0.3138128,-10.081236,0.0196133
42103,-0.30400613,-10.159689,0.06864655
42123,-0.2941995,-10.257755,0.0588399
42144,-0.2157463,-10.149882,0.088259846
42165,-0.20593965,-9.973363,0.0392266
42183,-0.1372931,-9.914523,-0.049033247
42203,-0.17651969,-9.855683,-0.1176798
42225,-0.22555295,-9.83607,-0.0392266
42243,-0.26477954,-9.934136,-0.02941995
42263,-0.2549729,-9.963556,0.1176798
42283,-0.28439283,-9.98317,0.06864655
42303,-0.2549729,-9.89491,0.0196133
42323,-0.19613299,-9.885103,-0.02941995
42344,-0.2157463,-9.826263,-0.098066494
42364,-0.19613299,-9.992976,-0.0588399
42385,-0.17651969,-9.934136,-0.0196133
42405,-0.19613299,-9.963556,0.088259846
42425,-0.2157463,-9.92433,0.02941995
42445,-0.22555295,-9.992976,-0.0196133
42469,-0.2353596,-10.051816,-0.0588399
42486,-0.22555295,-9.98317,-0.0784532
42506,-0.19613299,-9.816457,-0.02941995
42526,-0.20593965,-9.787037,0.0196133
42546,-0.17651969,-9.9047165,0.0392266
42568,-0.19613299,-9.95375,0.0
42586,-0.19613299,-9.963556,0.0
42606,-0.2353596,-10.032203,-0.00980665
42626,-0.2353596,-10.189109,-0.0784532
42646,-0.2353596,-10.228335,-0.02941995
42670,-0.2353596,-10.267562,0.00980665
42687,-0.20593965,-10.061623,0.0392266
42707,-0.2157463,-9.963556,-0.02941995
42730,-0.2157463,-10.100849,0.049033247
42752,-0.24516624,-10.110656,0.00980665
42769,-0.2549729,-10.071429,-0.02941995
42787,-0.2353596,-9.973363,0.0196133
42808,-0.2549729,-9.98317,0.0
42828,-0.18632634,-10.130269,0.06864655
42848,-0.24516624,-10.071429,-0.0392266
42872,-0.2353596,-9.934136,0.00980665
42888,-0.22555295,-9.98317,-0.0588399
42908,-0.19613299,-9.934136,-0.06864655
42929,-0.2157463,-9.875297,-0.02941995
42949,-0.20593965,-9.934136,-0.02941995
42973,-0.19613299,-10.061623,0.06864655
42988,-0.20593965,-9.973363,-0.0196133
43010,-0.2353596,-10.012589,-0.02941995
43031,-0.24516624,-10.110656,-0.0196133
43053,-0.2157463,-10.012589,-0.049033247
43070,-0.17651969,-9.934136,-0.049033247
43089,-0.17651969,-9.9047165,-0.02941995
43110,-0.24516624,-10.012589,0.0588399
43131,-0.3138128,-9.992976,0.0588399
43153,-0.24516624,-10.012589,0.02941995
43171,-0.2549729,-10.100849,-0.0392266
43190,-0.2549729,-10.042009,-0.00980665
43210,-0.22555295,-10.051816,-0.02941995
43232,-0.20593965,-10.061623,-0.0196133
43254,-0.20593965,-9.914523,-0.0392266
43271,-0.20593965,-9.845877,-0.049033247
43291,-0.2353596,-9.89491,0.02941995
43312,-0.20593965,-9.934136,0.0392266
43332,-0.2157463,-9.943943,0.0196133
43355,-0.2157463,-9.9047165,0.0392266
43372,-0.18632634,-9.816457,0.049033247
43392,-0.14709975,-9.86549,0.0392266
43412,0.00980665,-9.375157,1.4611908
43432,0.06864655,-9.679163,1.8534569
43454,-3.471554,-10.238142,5.521144
43472,0.9414384,-9.973363,1.3238977
43493,2.010363,-9.041731,3.5990405
43513,1.2356379,-9.57129,2.6281822
43533,0.5001391,-10.022396,1.6671305
43557,-0.24516624,-11.110934,3.0694814
43574,0.7649187,-11.052094,3.559814
43593,0.37265268,-10.816734,2.6968286
43613,0.06864655,-9.728196,2.9518015
43634,0.0784532,-9.95375,3.9226599
43658,-0.0784532,-10.012589,3.2852278
43674,-0.37265268,-9.031924,2.7948952
43697,-0.2941995,-8.472945,4.393379
43720,0.83356524,-8.031646,6.6489086
43735,0.098066494,-9.179024,5.7172766
43754,-0.60801226,-9.365351,2.745862
43774,-1.0885382,-8.943665,3.3734875
43794,-0.2157463,-8.188553,5.79573
43814,0.088259846,-8.737725,6.2468357
43838,-0.4707192,-8.806372,4.501252
43856,-1.0395049,-9.022118,4.059953
43875,-1.0689248,-8.100293,5.325011
43895,-0.40207264,-7.6295733,5.933023
43915,-0.951245,-7.7766733,5.1975245
43935,-0.6668522,-7.6688,4.628739
43956,-0.60801226,-7.590347,4.932745
43976,-0.70607877,-7.913966,5.7270837
43996,-0.30400613,-8.041452,6.217416
44017,-0.5491724,-8.541592,5.933023
44037,-0.4707192,-8.325846,6.1389627
44057,-0.35303938,-7.963,6.3154826
44076,-0.48052585,-7.502087,6.0114765
44097,-0.7354987,-7.9924197,6.080123
44118,-0.55897903,-8.257199,6.541035
44141,-0.46091253,-8.178746,6.541035
44157,-0.5001391,-7.953193,6.217416
44177,-0.78453195,-8.021839,5.6878567
44197,-0.84337187,-7.8551264,5.550564
44219,-0.70607877,-7.923773,6.2958694
44243,-0.46091253,-7.982613,7.050981
44260,-0.48052585,-8.237586,7.080401
44278,-0.7354987,-8.237586,6.237029
44298,-1.0395049,-7.7962866,5.3642373
44319,-0.93163174,-7.6884136,5.82515
44338,-0.70607877,-7.560927,6.8058147
44372,-0.8139519,-7.423634,6.560649
44378,-0.92182505,-7.4432473,5.82515
44400,-0.8139519,-8.061066,5.6878567
